Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2020-02-15,Albania,,41.1533,20.1683,0,0,0
2020-02-16,Albania,,41.1533,20.1683,0,0,0
2020-02-17,Albania,,41.1533,20.1683,0,0,0
2020-02-18,Albania,,41.1533,20.1683,0,0,0
2020-02-19,Albania,,41.1533,20.1683,0,0,0
2020-02-20,Albania,,41.1533,20.1683,0,0,0
2020-02-21,Albania,,41.1533,20.1683,0,0,0
2020-02-22,Albania,,41.1533,20.1683,0,0,0
2020-02-23,Albania,,41.1533,20.1683,0,0,0
2020-02-24,Albania,,41.1533,20.1683,0,0,0
2020-02-25,Albania,,41.1533,20.1683,0,0,0
2020-02-26,Albania,,41.1533,20.1683,0,0,0
2020-02-27,Albania,,41.1533,20.1683,0,0,0
2020-02-28,Albania,,41.1533,20.1683,0,0,0
2020-02-29,Albania,,41.1533,20.1683,0,0,0
2020-03-01,Albania,,41.1533,20.1683,0,0,0
2020-03-02,Albania,,41.1533,20.1683,0,0,0
2020-03-03,Albania,,41.1533,20.1683,0,0,0
2020-03-04,Albania,,41.1533,20.1683,0,0,0
2020-03-05,Albania,,41.1533,20.1683,0,0,0
2020-03-06,Albania,,41.1533,20.1683,0,0,0
2020-03-07,Albania,,41.1533,20.1683,0,0,0
2020-03-08,Albania,,41.1533,20.1683,0,0,0
2020-03-09,Albania,,41.1533,20.1683,2,0,0
2020-03-10,Albania,,41.1533,20.1683,10,0,0
2020-03-11,Albania,,41.1533,20.1683,12,0,1
2020-03-12,Albania,,41.1533,20.1683,23,0,1
2020-03-13,Albania,,41.1533,20.1683,33,0,1
2020-03-14,Albania,,41.1533,20.1683,38,0,1
2020-03-15,Albania,,41.1533,20.1683,42,0,1
2020-03-16,Albania,,41.1533,20.1683,51,0,1
2020-03-17,Albania,,41.1533,20.1683,55,0,1
2020-03-18,Albania,,41.1533,20.1683,59,0,2
2020-03-19,Albania,,41.1533,20.1683,64,0,2
2020-03-20,Albania,,41.1533,20.1683,70,0,2
2020-03-21,Albania,,41.1533,20.1683,76,2,2
2020-03-22,Albania,,41.1533,20.1683,89,2,2
2020-01-22,Cyprus,,35.1264,33.4299,0,0,0
2020-01-23,Cyprus,,35.1264,33.4299,0,0,0
2020-01-24,Cyprus,,35.1264,33.4299,0,0,0
2020-01-25,Cyprus,,35.1264,33.4299,0,0,0
2020-01-26,Cyprus,,35.1264,33.4299,0,0,0
2020-01-27,Cyprus,,35.1264,33.4299,0,0,0
2020-01-28,Cyprus,,35.1264,33.4299,0,0,0
2020-01-29,Cyprus,,35.1264,33.4299,0,0,0
2020-01-30,Cyprus,,35.1264,33.4299,0,0,0
2020-01-31,Cyprus,,35.1264,33.4299,0,0,0
2020-02-01,Cyprus,,35.1264,33.4299,0,0,0
2020-02-02,Cyprus,,35.1264,33.4299,0,0,0
2020-02-03,Cyprus,,35.1264,33.4299,0,0,0
2020-02-04,Cyprus,,35.1264,33.4299,0,0,0
2020-02-05,Cyprus,,35.1264,33.4299,0,0,0
2020-02-06,Cyprus,,35.1264,33.4299,0,0,0
2020-02-07,Cyprus,,35.1264,33.4299,0,0,0
2020-02-08,Cyprus,,35.1264,33.4299,0,0,0
2020-02-09,Cyprus,,35.1264,33.4299,0,0,0
2020-02-10,Cyprus,,35.1264,33.4299,0,0,0
2020-02-11,Cyprus,,35.1264,33.4299,0,0,0
2020-02-12,Cyprus,,35.1264,33.4299,0,0,0
2020-02-13,Cyprus,,35.1264,33.4299,0,0,0
2020-02-14,Cyprus,,35.1264,33.4299,0,0,0
2020-02-15,Cyprus,,35.1264,33.4299,0,0,0
2020-02-16,Cyprus,,35.1264,33.4299,0,0,0
2020-02-17,Cyprus,,35.1264,33.4299,0,0,0
2020-02-18,Cyprus,,35.1264,33.4299,0,0,0
2020-02-19,Cyprus,,35.1264,33.4299,0,0,0
2020-02-20,Cyprus,,35.1264,33.4299,0,0,0
2020-02-21,Cyprus,,35.1264,33.4299,0,0,0
2020-02-22,Cyprus,,35.1264,33.4299,0,0,0
2020-02-23,Cyprus,,35.1264,33.4299,0,0,0
2020-02-24,Cyprus,,35.1264,33.4299,0,0,0
2020-02-25,Cyprus,,35.1264,33.4299,0,0,0
2020-02-26,Cyprus,,35.1264,33.4299,0,0,0
2020-02-27,Cyprus,,35.1264,33.4299,0,0,0
2020-02-28,Cyprus,,35.1264,33.4299,0,0,0
2020-02-29,Cyprus,,35.1264,33.4299,0,0,0
2020-03-01,Cyprus,,35.1264,33.4299,0,0,0
2020-03-02,Cyprus,,35.1264,33.4299,0,0,0
2020-03-03,Cyprus,,35.1264,33.4299,0,0,0
2020-03-04,Cyprus,,35.1264,33.4299,0,0,0
2020-03-05,Cyprus,,35.1264,33.4299,0,0,0
2020-03-06,Cyprus,,35.1264,33.4299,0,0,0
2020-03-07,Cyprus,,35.1264,33.4299,0,0,0
2020-03-08,Cyprus,,35.1264,33.4299,0,0,0
2020-03-09,Cyprus,,35.1264,33.4299,2,0,0
2020-03-10,Cyprus,,35.1264,33.4299,3,0,0
2020-03-11,Cyprus,,35.1264,33.4299,6,0,0
2020-03-12,Cyprus,,35.1264,33.4299,6,0,0
2020-03-13,Cyprus,,35.1264,33.4299,14,0,0
2020-03-14,Cyprus,,35.1264,33.4299,26,0,0
2020-03-15,Cyprus,,35.1264,33.4299,26,0,0
2020-03-16,Cyprus,,35.1264,33.4299,33,0,0
2020-03-17,Cyprus,,35.1264,33.4299,46,0,0
2020-03-18,Cyprus,,35.1264,33.4299,49,0,0
2020-03-19,Cyprus,,35.1264,33.4299,67,0,0
2020-03-20,Cyprus,,35.1264,33.4299,67,0,0
2020-03-21,Cyprus,,35.1264,33.4299,84,0,0
2020-03-22,Cyprus,,35.1264,33.4299,95,3,1
2020-01-22,Brunei,,4.5353,114.7277,0,0,0
2020-01-23,Brunei,,4.5353,114.7277,0,0,0
2020-01-24,Brunei,,4.5353,114.7277,0,0,0
2020-01-25,Brunei,,4.5353,114.7277,0,0,0
2020-01-26,Brunei,,4.5353,114.7277,0,0,0
2020-01-27,Brunei,,4.5353,114.7277,0,0,0
2020-01-28,Brunei,,4.5353,114.7277,0,0,0
2020-01-29,Brunei,,4.5353,114.7277,0,0,0
2020-01-30,Brunei,,4.5353,114.7277,0,0,0
2020-01-31,Brunei,,4.5353,114.7277,0,0,0
2020-02-01,Brunei,,4.5353,114.7277,0,0,0
2020-02-02,Brunei,,4.5353,114.7277,0,0,0
2020-02-03,Brunei,,4.5353,114.7277,0,0,0
2020-02-04,Brunei,,4.5353,114.7277,0,0,0
2020-02-05,Brunei,,4.5353,114.7277,0,0,0
2020-02-06,Brunei,,4.5353,114.7277,0,0,0
2020-02-07,Brunei,,4.5353,114.7277,0,0,0
2020-02-08,Brunei,,4.5353,114.7277,0,0,0
2020-02-09,Brunei,,4.5353,114.7277,0,0,0
2020-02-10,Brunei,,4.5353,114.7277,0,0,0
2020-02-11,Brunei,,4.5353,114.7277,0,0,0
2020-02-12,Brunei,,4.5353,114.7277,0,0,0
2020-02-13,Brunei,,4.5353,114.7277,0,0,0
2020-02-14,Brunei,,4.5353,114.7277,0,0,0
2020-02-15,Brunei,,4.5353,114.7277,0,0,0
2020-02-16,Brunei,,4.5353,114.7277,0,0,0
2020-02-17,Brunei,,4.5353,114.7277,0,0,0
2020-02-18,Brunei,,4.5353,114.7277,0,0,0
2020-02-19,Brunei,,4.5353,114.7277,0,0,0
2020-02-20,Brunei,,4.5353,114.7277,0,0,0
2020-02-21,Brunei,,4.5353,114.7277,0,0,0
2020-02-22,Brunei,,4.5353,114.7277,0,0,0
2020-02-23,Brunei,,4.5353,114.7277,0,0,0
2020-02-24,Brunei,,4.5353,114.7277,0,0,0
2020-02-25,Brunei,,4.5353,114.7277,0,0,0
2020-02-26,Brunei,,4.5353,114.7277,0,0,0
2020-02-27,Brunei,,4.5353,114.7277,0,0,0
2020-02-28,Brunei,,4.5353,114.7277,0,0,0
2020-02-29,Brunei,,4.5353,114.7277,0,0,0
2020-03-01,Brunei,,4.5353,114.7277,0,0,0
2020-03-02,Brunei,,4.5353,114.7277,0,0,0
2020-03-03,Brunei,,4.5353,114.7277,0,0,0
2020-03-04,Brunei,,4.5353,114.7277,0,0,0
2020-03-05,Brunei,,4.5353,114.7277,0,0,0
2020-03-06,Brunei,,4.5353,114.7277,0,0,0
2020-03-07,Brunei,,4.5353,114.7277,0,0,0
2020-03-08,Brunei,,4.5353,114.7277,0,0,0
2020-03-09,Brunei,,4.5353,114.7277,1,0,0
2020-03-10,Brunei,,4.5353,114.7277,1,0,0
2020-03-11,Brunei,,4.5353,114.7277,11,0,0
2020-03-12,Brunei,,4.5353,114.7277,11,0,0
2020-03-13,Brunei,,4.5353,114.7277,37,0,0
2020-03-14,Brunei,,4.5353,114.7277,40,0,0
2020-03-15,Brunei,,4.5353,114.7277,50,0,0
2020-03-16,Brunei,,4.5353,114.7277,54,0,0
2020-03-17,Brunei,,4.5353,114.7277,56,0,0
2020-03-18,Brunei,,4.5353,114.7277,68,0,0
2020-03-19,Brunei,,4.5353,114.7277,75,0,0
2020-03-20,Brunei,,4.5353,114.7277,78,1,0
2020-03-21,Brunei,,4.5353,114.7277,83,2,0
2020-03-22,Brunei,,4.5353,114.7277,88,2,0
2020-01-22,US,Washington,47.4009,-121.4905,0,0,0
2020-01-23,US,Washington,47.4009,-121.4905,0,0,0
2020-01-24,US,Washington,47.4009,-121.4905,0,0,0
2020-01-25,US,Washington,47.4009,-121.4905,0,0,0
2020-01-26,US,Washington,47.4009,-121.4905,0,0,0
2020-01-27,US,Washington,47.4009,-121.4905,0,0,0
2020-01-28,US,Washington,47.4009,-121.4905,0,0,0
2020-01-29,US,Washington,47.4009,-121.4905,0,0,0
2020-01-30,US,Washington,47.4009,-121.4905,0,0,0
2020-01-31,US,Washington,47.4009,-121.4905,0,0,0
2020-02-01,US,Washington,47.4009,-121.4905,0,0,0
2020-02-02,US,Washington,47.4009,-121.4905,0,0,0
2020-02-03,US,Washington,47.4009,-121.4905,0,0,0
2020-02-04,US,Washington,47.4009,-121.4905,0,0,0
2020-02-05,US,Washington,47.4009,-121.4905,0,0,0
2020-02-06,US,Washington,47.4009,-121.4905,0,0,0
2020-02-07,US,Washington,47.4009,-121.4905,0,0,0
2020-02-08,US,Washington,47.4009,-121.4905,0,0,0
2020-02-09,US,Washington,47.4009,-121.4905,0,0,0
2020-02-10,US,Washington,47.4009,-121.4905,0,0,0
2020-02-11,US,Washington,47.4009,-121.4905,0,0,0
2020-02-12,US,Washington,47.4009,-121.4905,0,0,0
2020-02-13,US,Washington,47.4009,-121.4905,0,0,0
2020-02-14,US,Washington,47.4009,-121.4905,0,0,0
2020-02-15,US,Washington,47.4009,-121.4905,0,0,0
2020-02-16,US,Washington,47.4009,-121.4905,0,0,0
2020-02-17,US,Washington,47.4009,-121.4905,0,0,0
2020-02-18,US,Washington,47.4009,-121.4905,0,0,0
2020-02-19,US,Washington,47.4009,-121.4905,0,0,0
2020-02-20,US,Washington,47.4009,-121.4905,0,0,0
2020-02-21,US,Washington,47.4009,-121.4905,0,0,0
2020-02-22,US,Washington,47.4009,-121.4905,0,0,0
2020-02-23,US,Washington,47.4009,-121.4905,0,0,0
2020-02-24,US,Washington,47.4009,-121.4905,0,0,0
2020-02-25,US,Washington,47.4009,-121.4905,0,0,0
2020-02-26,US,Washington,47.4009,-121.4905,0,0,0
2020-02-27,US,Washington,47.4009,-121.4905,0,0,0
2020-02-28,US,Washington,47.4009,-121.4905,0,0,0
2020-02-29,US,Washington,47.4009,-121.4905,0,0,0
2020-03-01,US,Washington,47.4009,-121.4905,0,0,0
2020-03-02,US,Washington,47.4009,-121.4905,0,0,0
2020-03-03,US,Washington,47.4009,-121.4905,0,0,0
2020-03-04,US,Washington,47.4009,-121.4905,0,0,0
2020-03-05,US,Washington,47.4009,-121.4905,0,0,0
2020-03-06,US,Washington,47.4009,-121.4905,0,0,0
2020-03-07,US,Washington,47.4009,-121.4905,0,0,0
2020-03-08,US,Washington,47.4009,-121.4905,0,0,0
2020-03-09,US,Washington,47.4009,-121.4905,0,0,0
2020-03-10,US,Washington,47.4009,-121.4905,267,1,23
2020-03-11,US,Washington,47.4009,-121.4905,366,1,29
2020-03-12,US,Washington,47.4009,-121.4905,442,1,31
2020-03-13,US,Washington,47.4009,-121.4905,568,1,37
2020-03-14,US,Washington,47.4009,-121.4905,572,1,37
2020-03-15,US,Washington,47.4009,-121.4905,643,1,40
2020-03-16,US,Washington,47.4009,-121.4905,904,1,48
2020-03-17,US,Washington,47.4009,-121.4905,1076,1,55
2020-03-18,US,Washington,47.4009,-121.4905,1014,0,55
2020-03-19,US,Washington,47.4009,-121.4905,1376,0,74
2020-03-20,US,Washington,47.4009,-121.4905,1524,0,83
2020-03-21,US,Washington,47.4009,-121.4905,1793,0,94
2020-03-22,US,Washington,47.4009,-121.4905,1996,0,95
2020-01-22,US,New York,42.1657,-74.9481,0,0,0
2020-01-23,US,New York,42.1657,-74.9481,0,0,0
2020-01-24,US,New York,42.1657,-74.9481,0,0,0
2020-01-25,US,New York,42.1657,-74.9481,0,0,0
2020-01-26,US,New York,42.1657,-74.9481,0,0,0
2020-01-27,US,New York,42.1657,-74.9481,0,0,0
2020-01-28,US,New York,42.1657,-74.9481,0,0,0
2020-01-29,US,New York,42.1657,-74.9481,0,0,0
2020-01-30,US,New York,42.1657,-74.9481,0,0,0
2020-01-31,US,New York,42.1657,-74.9481,0,0,0
2020-02-01,US,New York,42.1657,-74.9481,0,0,0
2020-02-02,US,New York,42.1657,-74.9481,0,0,0
2020-02-03,US,New York,42.1657,-74.9481,0,0,0
2020-02-04,US,New York,42.1657,-74.9481,0,0,0
2020-02-05,US,New York,42.1657,-74.9481,0,0,0
2020-02-06,US,New York,42.1657,-74.9481,0,0,0
2020-02-07,US,New York,42.1657,-74.9481,0,0,0
2020-02-08,US,New York,42.1657,-74.9481,0,0,0
2020-02-09,US,New York,42.1657,-74.9481,0,0,0
2020-02-10,US,New York,42.1657,-74.9481,0,0,0
2020-02-11,US,New York,42.1657,-74.9481,0,0,0
2020-02-12,US,New York,42.1657,-74.9481,0,0,0
2020-02-13,US,New York,42.1657,-74.9481,0,0,0
2020-02-14,US,New York,42.1657,-74.9481,0,0,0
2020-02-15,US,New York,42.1657,-74.9481,0,0,0
2020-02-16,US,New York,42.1657,-74.9481,0,0,0
2020-02-17,US,New York,42.1657,-74.9481,0,0,0
2020-02-18,US,New York,42.1657,-74.9481,0,0,0
2020-02-19,US,New York,42.1657,-74.9481,0,0,0
2020-02-20,US,New York,42.1657,-74.9481,0,0,0
2020-02-21,US,New York,42.1657,-74.9481,0,0,0
2020-02-22,US,New York,42.1657,-74.9481,0,0,0
2020-02-23,US,New York,42.1657,-74.9481,0,0,0
2020-02-24,US,New York,42.1657,-74.9481,0,0,0
2020-02-25,US,New York,42.1657,-74.9481,0,0,0
2020-02-26,US,New York,42.1657,-74.9481,0,0,0
2020-02-27,US,New York,42.1657,-74.9481,0,0,0
2020-02-28,US,New York,42.1657,-74.9481,0,0,0
2020-02-29,US,New York,42.1657,-74.9481,0,0,0
2020-03-01,US,New York,42.1657,-74.9481,0,0,0
2020-03-02,US,New York,42.1657,-74.9481,0,0,0
2020-03-03,US,New York,42.1657,-74.9481,0,0,0
2020-03-04,US,New York,42.1657,-74.9481,0,0,0
2020-03-05,US,New York,42.1657,-74.9481,0,0,0
2020-03-06,US,New York,42.1657,-74.9481,0,0,0
2020-03-07,US,New York,42.1657,-74.9481,0,0,0
2020-03-08,US,New York,42.1657,-74.9481,0,0,0
2020-03-09,US,New York,42.1657,-74.9481,0,0,0
2020-03-10,US,New York,42.1657,-74.9481,173,0,0
2020-03-11,US,New York,42.1657,-74.9481,220,0,0
2020-03-12,US,New York,42.1657,-74.9481,328,0,0
2020-03-13,US,New York,42.1657,-74.9481,421,0,0
2020-03-14,US,New York,42.1657,-74.9481,525,0,2
2020-03-15,US,New York,42.1657,-74.9481,732,0,3
2020-03-16,US,New York,42.1657,-74.9481,967,0,10
2020-03-17,US,New York,42.1657,-74.9481,1706,0,13
2020-03-18,US,New York,42.1657,-74.9481,2495,0,16
2020-03-19,US,New York,42.1657,-74.9481,5365,0,34
2020-03-20,US,New York,42.1657,-74.9481,8310,0,42
2020-03-21,US,New York,42.1657,-74.9481,11710,0,60
2020-03-22,US,New York,42.1657,-74.9481,15793,0,117
2020-01-22,US,California,36.1162,-119.6816,0,0,0
2020-01-23,US,California,36.1162,-119.6816,0,0,0
2020-01-24,US,California,36.1162,-119.6816,0,0,0
2020-01-25,US,California,36.1162,-119.6816,0,0,0
2020-01-26,US,California,36.1162,-119.6816,0,0,0
2020-01-27,US,California,36.1162,-119.6816,0,0,0
2020-01-28,US,California,36.1162,-119.6816,0,0,0
2020-01-29,US,California,36.1162,-119.6816,0,0,0
2020-01-30,US,California,36.1162,-119.6816,0,0,0
2020-01-31,US,California,36.1162,-119.6816,0,0,0
2020-02-01,US,California,36.1162,-119.6816,0,0,0
2020-02-02,US,California,36.1162,-119.6816,0,0,0
2020-02-03,US,California,36.1162,-119.6816,0,0,0
2020-02-04,US,California,36.1162,-119.6816,0,0,0
2020-02-05,US,California,36.1162,-119.6816,0,0,0
2020-02-06,US,California,36.1162,-119.6816,0,0,0
2020-02-07,US,California,36.1162,-119.6816,0,0,0
2020-02-08,US,California,36.1162,-119.6816,0,0,0
2020-02-09,US,California,36.1162,-119.6816,0,0,0
2020-02-10,US,California,36.1162,-119.6816,0,0,0
2020-02-11,US,California,36.1162,-119.6816,0,0,0
2020-02-12,US,California,36.1162,-119.6816,0,0,0
2020-02-13,US,California,36.1162,-119.6816,0,0,0
2020-02-14,US,California,36.1162,-119.6816,0,0,0
2020-02-15,US,California,36.1162,-119.6816,0,0,0
2020-02-16,US,California,36.1162,-119.6816,0,0,0
2020-02-17,US,California,36.1162,-119.6816,0,0,0
2020-02-18,US,California,36.1162,-119.6816,0,0,0
2020-02-19,US,California,36.1162,-119.6816,0,0,0
2020-02-20,US,California,36.1162,-119.6816,0,0,0
2020-02-21,US,California,36.1162,-119.6816,0,0,0
2020-02-22,US,California,36.1162,-119.6816,0,0,0
2020-02-23,US,California,36.1162,-119.6816,0,0,0
2020-02-24,US,California,36.1162,-119.6816,0,0,0
2020-02-25,US,California,36.1162,-119.6816,0,0,0
2020-02-26,US,California,36.1162,-119.6816,0,0,0
2020-02-27,US,California,36.1162,-119.6816,0,0,0
2020-02-28,US,California,36.1162,-119.6816,0,0,0
2020-02-29,US,California,36.1162,-119.6816,0,0,0
2020-03-01,US,California,36.1162,-119.6816,0,0,0
2020-03-02,US,California,36.1162,-119.6816,0,0,0
2020-03-03,US,California,36.1162,-119.6816,0,0,0
2020-03-04,US,California,36.1162,-119.6816,0,0,0
2020-03-05,US,California,36.1162,-119.6816,0,0,0
2020-03-06,US,California,36.1162,-119.6816,0,0,0
2020-03-07,US,California,36.1162,-119.6816,0,0,0
2020-03-08,US,California,36.1162,-119.6816,0,0,0
2020-03-09,US,California,36.1162,-119.6816,0,0,0
2020-03-10,US,California,36.1162,-119.6816,144,2,2
2020-03-11,US,California,36.1162,-119.6816,177,2,3
2020-03-12,US,California,36.1162,-119.6816,221,6,4
2020-03-13,US,California,36.1162,-119.6816,282,6,4
2020-03-14,US,California,36.1162,-119.6816,340,6,5
2020-03-15,US,California,36.1162,-119.6816,426,6,6
2020-03-16,US,California,36.1162,-119.6816,557,6,7
2020-03-17,US,California,36.1162,-119.6816,698,6,12
2020-03-18,US,California,36.1162,-119.6816,751,0,13
2020-03-19,US,California,36.1162,-119.6816,952,0,18
2020-03-20,US,California,36.1162,-119.6816,1177,0,23
2020-03-21,US,California,36.1162,-119.6816,1364,0,24
2020-03-22,US,California,36.1162,-119.6816,1642,0,30
2020-01-22,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-23,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-24,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-25,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-26,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-27,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-28,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-29,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-30,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-01-31,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-01,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-02,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-03,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-04,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-05,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-06,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-07,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-08,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-09,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-10,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-11,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-12,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-13,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-14,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-15,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-16,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-17,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-18,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-19,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-20,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-21,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-22,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-23,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-24,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-25,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-26,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-27,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-28,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-02-29,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-01,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-02,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-03,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-04,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-05,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-06,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-07,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-08,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-09,US,Massachusetts,42.2302,-71.5301,0,0,0
2020-03-10,US,Massachusetts,42.2302,-71.5301,92,1,0
2020-03-11,US,Massachusetts,42.2302,-71.5301,95,1,0
2020-03-12,US,Massachusetts,42.2302,-71.5301,108,1,0
2020-03-13,US,Massachusetts,42.2302,-71.5301,123,1,0
2020-03-14,US,Massachusetts,42.2302,-71.5301,138,1,0
2020-03-15,US,Massachusetts,42.2302,-71.5301,164,1,0
2020-03-16,US,Massachusetts,42.2302,-71.5301,197,1,0
2020-03-17,US,Massachusetts,42.2302,-71.5301,218,1,0
2020-03-18,US,Massachusetts,42.2302,-71.5301,218,0,0
2020-03-19,US,Massachusetts,42.2302,-71.5301,328,0,0
2020-03-20,US,Massachusetts,42.2302,-71.5301,413,0,1
2020-03-21,US,Massachusetts,42.2302,-71.5301,525,0,1
2020-03-22,US,Massachusetts,42.2302,-71.5301,646,0,5
2020-01-22,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-23,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-24,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-25,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-26,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-27,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-28,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-29,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-30,US,Diamond Princess,35.4437,139.638,0,0,0
2020-01-31,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-01,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-02,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-03,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-04,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-05,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-06,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-07,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-08,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-09,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-10,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-11,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-12,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-13,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-14,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-15,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-16,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-17,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-18,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-19,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-20,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-21,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-22,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-23,US,Diamond Princess,35.4437,139.638,0,0,0
2020-02-24,US,Diamond Princess,35.4437,139.638,36,0,0
2020-02-25,US,Diamond Princess,35.4437,139.638,36,0,0
2020-02-26,US,Diamond Princess,35.4437,139.638,42,0,0
2020-02-27,US,Diamond Princess,35.4437,139.638,42,0,0
2020-02-28,US,Diamond Princess,35.4437,139.638,44,0,0
2020-02-29,US,Diamond Princess,35.4437,139.638,44,0,0
2020-03-01,US,Diamond Princess,35.4437,139.638,44,0,0
2020-03-02,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-03,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-04,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-05,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-06,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-07,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-08,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-09,US,Diamond Princess,35.4437,139.638,45,0,0
2020-03-10,US,Diamond Princess,35.4437,139.638,46,0,0
2020-03-11,US,Diamond Princess,35.4437,139.638,46,0,0
2020-03-12,US,Diamond Princess,35.4437,139.638,46,0,0
2020-03-13,US,Diamond Princess,35.4437,139.638,46,0,0
2020-03-14,US,Diamond Princess,35.4437,139.638,46,0,0
2020-03-15,US,Diamond Princess,35.4437,139.638,46,0,0
2020-03-16,US,Diamond Princess,35.4437,139.638,47,0,0
2020-03-17,US,Diamond Princess,35.4437,139.638,47,0,0
2020-03-18,US,Diamond Princess,35.4437,139.638,47,0,0
2020-03-19,US,Diamond Princess,35.4437,139.638,47,0,0
2020-03-20,US,Diamond Princess,35.4437,139.638,49,0,0
2020-03-21,US,Diamond Princess,35.4437,139.638,49,0,0
2020-03-22,US,Diamond Princess,35.4437,139.638,49,0,0
2020-01-22,US,Grand Princess,37.6489,-122.6655,0,0,0
